experiment_id,timestep,episode,mean_reward_50,mean_ep_length_50,timestamp
10,61,1,4.0,310.0,2026-03-22T02:33:51
10,107,2,3.0,288.0,2026-03-22T02:33:51
10,132,3,2.0,249.0,2026-03-22T02:33:51
10,166,4,1.75,240.2,2026-03-22T02:33:51
10,205,5,1.8,234.2,2026-03-22T02:33:51
10,246,6,1.833,233.8,2026-03-22T02:33:52
10,282,7,1.714,230.4,2026-03-22T02:33:52
10,316,8,1.625,228.6,2026-03-22T02:33:52
10,339,9,1.444,220.1,2026-03-22T02:33:52
10,371,10,1.4,218.3,2026-03-22T02:33:52
10,414,11,1.455,220.2,2026-03-22T02:33:53
10,456,12,1.5,222.2,2026-03-22T02:33:53
10,481,13,1.385,217.5,2026-03-22T02:33:53
10,546,14,1.571,225.1,2026-03-22T02:33:53
10,582,15,1.533,224.7,2026-03-22T02:33:53
10,625,16,1.562,226.0,2026-03-22T02:33:54
10,668,17,1.588,226.0,2026-03-22T02:33:54
10,693,18,1.5,222.8,2026-03-22T02:33:54
10,780,19,1.737,232.5,2026-03-22T02:33:54
10,823,20,1.75,232.7,2026-03-22T02:33:54
10,880,21,1.857,235.7,2026-03-22T02:33:55
10,914,22,1.818,234.8,2026-03-22T02:33:55
10,953,23,1.826,234.7,2026-03-22T02:33:55
10,992,24,1.833,234.6,2026-03-22T02:33:55
10,1017,25,1.76,231.4,2026-03-22T02:33:55
10,1063,26,1.769,232.3,2026-03-22T02:33:56
10,1099,27,1.741,231.3,2026-03-22T02:33:56
10,1154,28,1.786,232.8,2026-03-22T02:33:56
10,1195,29,1.793,232.3,2026-03-22T02:33:56
10,1254,30,1.833,234.8,2026-03-22T02:33:57
10,1279,31,1.774,232.3,2026-03-22T02:33:57
10,1333,32,1.812,233.8,2026-03-22T02:33:57
10,1374,33,1.818,233.4,2026-03-22T02:33:57
10,1404,34,1.794,232.5,2026-03-22T02:33:57
10,1429,35,1.743,231.0,2026-03-22T02:33:58
10,1452,36,1.694,229.0,2026-03-22T02:33:58
10,1475,37,1.649,226.9,2026-03-22T02:33:58
10,1522,38,1.684,227.9,2026-03-22T02:33:58
10,1564,39,1.692,228.5,2026-03-22T02:33:58
10,1600,40,1.675,227.9,2026-03-22T02:33:59
10,1655,41,1.707,229.3,2026-03-22T02:33:59
10,1701,42,1.714,229.9,2026-03-22T02:33:59
10,1756,43,1.744,231.0,2026-03-22T02:33:59
10,1795,44,1.75,231.1,2026-03-22T02:33:59
10,1820,45,1.711,230.0,2026-03-22T02:34:00
10,1869,46,1.739,230.8,2026-03-22T02:34:00
10,1937,47,1.787,232.9,2026-03-22T02:34:00
10,1969,48,1.771,232.1,2026-03-22T02:34:00
10,2014,49,1.776,232.3,2026-03-22T02:34:01
10,2039,50,1.74,230.7,2026-03-22T02:34:01
10,2073,51,1.68,228.8,2026-03-22T02:34:01
10,2142,52,1.74,230.7,2026-03-22T02:34:01
10,2190,53,1.8,232.5,2026-03-22T02:34:01
10,2235,54,1.82,232.9,2026-03-22T02:34:02
10,2269,55,1.8,232.5,2026-03-22T02:34:02
10,2310,56,1.8,232.5,2026-03-22T02:34:02
10,2356,57,1.82,233.3,2026-03-22T02:34:02
10,2427,58,1.9,236.1,2026-03-22T02:34:03
10,2452,59,1.9,236.1,2026-03-22T02:34:03
10,2493,60,1.92,237.0,2026-03-22T02:34:03
10,2578,61,2.04,240.4,2026-03-22T02:34:03
10,2630,62,2.06,241.0,2026-03-22T02:34:04
10,2683,63,2.12,243.5,2026-03-22T02:34:04
10,2717,64,2.06,241.0,2026-03-22T02:34:04
10,2742,65,2.04,239.7,2026-03-22T02:34:04
10,2797,66,2.06,240.8,2026-03-22T02:34:04
10,2831,67,2.04,240.3,2026-03-22T02:34:05
10,2852,68,2.04,240.2,2026-03-22T02:34:05
10,2886,69,1.94,236.2,2026-03-22T02:34:05
10,2911,70,1.9,234.8,2026-03-22T02:34:05
10,2964,71,1.88,234.8,2026-03-22T02:34:05
10,2998,72,1.88,234.8,2026-03-22T02:34:05
10,3051,73,1.9,235.8,2026-03-22T02:34:06
10,3094,74,1.9,236.2,2026-03-22T02:34:06
10,3168,75,2.0,240.6,2026-03-22T02:34:06
10,3216,76,2.02,240.7,2026-03-22T02:34:06
10,3257,77,2.04,241.2,2026-03-22T02:34:07
10,3316,78,2.04,241.9,2026-03-22T02:34:07
10,3353,79,2.02,241.8,2026-03-22T02:34:07
10,3394,80,2.0,240.2,2026-03-22T02:34:07
10,3465,81,2.1,244.2,2026-03-22T02:34:08
10,3497,82,2.06,242.8,2026-03-22T02:34:08
10,3533,83,2.04,242.8,2026-03-22T02:34:08
10,3625,84,2.16,247.4,2026-03-22T02:34:08
10,3684,85,2.22,249.6,2026-03-22T02:34:09
10,3723,86,2.26,250.7,2026-03-22T02:34:09
10,3767,87,2.3,252.8,2026-03-22T02:34:09
10,3813,88,2.28,252.7,2026-03-22T02:34:09
10,3847,89,2.26,251.6,2026-03-22T02:34:09
10,3890,90,2.28,252.1,2026-03-22T02:34:10
10,3938,91,2.26,251.6,2026-03-22T02:34:10
10,4004,92,2.3,253.1,2026-03-22T02:34:10
10,4043,93,2.28,251.9,2026-03-22T02:34:10
10,4068,94,2.24,250.5,2026-03-22T02:34:10
10,4121,95,2.3,252.6,2026-03-22T02:34:11
10,4195,96,2.34,254.5,2026-03-22T02:34:11
10,4240,97,2.3,252.8,2026-03-22T02:34:11
10,4293,98,2.34,254.7,2026-03-22T02:34:11
10,4327,99,2.32,254.1,2026-03-22T02:34:12
10,4390,100,2.4,257.7,2026-03-22T02:34:12
10,4447,101,2.46,259.4,2026-03-22T02:34:12
10,4479,102,2.38,256.5,2026-03-22T02:34:12
10,4540,103,2.4,257.4,2026-03-22T02:34:13
10,4589,104,2.42,258.0,2026-03-22T02:34:13
10,4614,105,2.4,257.8,2026-03-22T02:34:13
10,4639,106,2.36,256.7,2026-03-22T02:34:13
10,4696,107,2.38,257.7,2026-03-22T02:34:13
10,4749,108,2.34,256.5,2026-03-22T02:34:14
10,4783,109,2.36,257.5,2026-03-22T02:34:14
10,4851,110,2.4,259.4,2026-03-22T02:34:14
10,4911,111,2.32,257.2,2026-03-22T02:34:14
10,4945,112,2.28,255.8,2026-03-22T02:34:15
10,5005,113,2.3,256.3,2026-03-22T02:34:15
10,5030,114,2.28,255.7,2026-03-22T02:34:15
10,5069,115,2.32,257.1,2026-03-22T02:34:15
10,5128,116,2.34,256.9,2026-03-22T02:34:16
10,5173,117,2.36,258.2,2026-03-22T02:34:16
10,5198,118,2.36,258.1,2026-03-22T02:34:16
10,5241,119,2.38,258.5,2026-03-22T02:34:17
10,5266,120,2.38,258.7,2026-03-22T02:34:17
10,5291,121,2.32,256.0,2026-03-22T02:34:17
10,5372,122,2.42,259.5,2026-03-22T02:34:17
10,5445,123,2.5,260.9,2026-03-22T02:34:18
10,5496,124,2.54,261.6,2026-03-22T02:34:18
10,5539,125,2.48,258.7,2026-03-22T02:34:19
10,5564,126,2.42,256.8,2026-03-22T02:34:19
10,5589,127,2.38,255.6,2026-03-22T02:34:19
10,5628,128,2.36,253.9,2026-03-22T02:34:19
10,5673,129,2.38,254.9,2026-03-22T02:34:20
10,5712,130,2.38,254.6,2026-03-22T02:34:20
10,5772,131,2.34,253.6,2026-03-22T02:34:20
10,5815,132,2.36,254.1,2026-03-22T02:34:21
10,5870,133,2.4,255.2,2026-03-22T02:34:21
10,5895,134,2.26,250.0,2026-03-22T02:34:21
10,5948,135,2.26,249.7,2026-03-22T02:34:22
10,5991,136,2.26,250.2,2026-03-22T02:34:22
10,6034,137,2.26,250.0,2026-03-22T02:34:22
10,6077,138,2.26,249.4,2026-03-22T02:34:22
10,6102,139,2.24,248.9,2026-03-22T02:34:23
10,6148,140,2.24,249.3,2026-03-22T02:34:23
10,6213,141,2.28,250.8,2026-03-22T02:34:23
10,6256,142,2.24,249.3,2026-03-22T02:34:24
10,6295,143,2.24,249.5,2026-03-22T02:34:24
10,6327,144,2.26,250.0,2026-03-22T02:34:24
10,6363,145,2.22,248.8,2026-03-22T02:34:24
10,6386,146,2.12,244.6,2026-03-22T02:34:25
10,6434,147,2.12,244.8,2026-03-22T02:34:25
10,6489,148,2.12,244.6,2026-03-22T02:34:25
10,6542,149,2.16,245.8,2026-03-22T02:34:26
